game,ply,move_number,side,fen_before,played_move,played_uci,best_uci,best_san,best_score_cp,after_score_cp,loss_cp,phase,is_capture,mate_event
2,42,21,Black,rn1q1rk1/5p1p/2pb2p1/3bN3/pp1P1P2/3Q4/PPB3PP/R1B2R1K b - - 3 21,Bxe5,d6e5,b8d7,Nd7,26,-77,103,middlegame,True,False
2,43,22,White,rn1q1rk1/5p1p/2p3p1/3bb3/pp1P1P2/3Q4/PPB3PP/R1B2R1K w - - 0 22,fxe5,f4e5,f4e5,fxe5,77,64,13,middlegame,True,False
2,44,22,Black,rn1q1rk1/5p1p/2p3p1/3bP3/pp1P4/3Q4/PPB3PP/R1B2R1K b - - 0 22,Nd7,b8d7,d8h4,Qh4,-61,-70,9,middlegame,False,False
2,45,23,White,r2q1rk1/3n1p1p/2p3p1/3bP3/pp1P4/3Q4/PPB3PP/R1B2R1K w - - 1 23,Qg3,d3g3,c1h6,Bh6,70,85,0,middlegame,False,False
2,46,23,Black,r2q1rk1/3n1p1p/2p3p1/3bP3/pp1P4/6Q1/PPB3PP/R1B2R1K b - - 2 23,c5,c6c5,f8e8,Re8,-66,-89,23,middlegame,False,False
2,47,24,White,r2q1rk1/3n1p1p/6p1/2pbP3/pp1P4/6Q1/PPB3PP/R1B2R1K w - - 0 24,Bh6,c1h6,d4c5,dxc5,89,92,0,middlegame,False,False
2,48,24,Black,r2q1rk1/3n1p1p/6pB/2pbP3/pp1P4/6Q1/PPB3PP/R4R1K b - - 1 24,Re8,f8e8,c5d4,cxd4,-92,-92,0,middlegame,False,False
2,49,25,White,r2qr1k1/3n1p1p/6pB/2pbP3/pp1P4/6Q1/PPB3PP/R4R1K w - - 2 25,Qf4,g3f4,a1d1,Rad1,92,76,16,middlegame,False,False
2,50,25,Black,r2qr1k1/3n1p1p/6pB/2pbP3/pp1P1Q2/8/PPB3PP/R4R1K b - - 3 25,cxd4,c5d4,c5d4,cxd4,-70,-23,0,middlegame,True,False
2,51,26,White,r2qr1k1/3n1p1p/6pB/3bP3/pp1p1Q2/8/PPB3PP/R4R1K w - - 0 26,Qxd4,f4d4,e5e6,e6,23,-5,28,middlegame,True,False
2,52,26,Black,r2qr1k1/3n1p1p/6pB/3bP3/pp1Q4/8/PPB3PP/R4R1K b - - 0 26,Nxe5,d7e5,d7e5,Nxe5,-16,13,0,endgame,True,False
2,53,27,White,r2qr1k1/5p1p/6pB/3bn3/pp1Q4/8/PPB3PP/R4R1K w - - 0 27,Rae1,a1e1,a1d1,Rad1,-13,-1063,1050,endgame,False,False
2,54,27,Black,r2qr1k1/5p1p/6pB/3bn3/pp1Q4/8/PPB3PP/4RR1K b - - 1 27,Bxg2+,d5g2,d5g2,Bxg2+,898,976,0,endgame,True,False
2,55,28,White,r2qr1k1/5p1p/6pB/4n3/pp1Q4/8/PPB3bP/4RR1K w - - 0 28,Kxg2,h1g2,h1g2,Kxg2,-897,-871,0,endgame,True,False
2,56,28,Black,r2qr1k1/5p1p/6pB/4n3/pp1Q4/8/PPB3KP/4RR2 b - - 0 28,Qxd4,d8d4,d8d4,Qxd4,935,805,130,endgame,True,False
2,57,29,White,r3r1k1/5p1p/6pB/4n3/pp1q4/8/PPB3KP/4RR2 w - - 0 29,b3,b2b3,c2e4,Be4,-860,-940,80,endgame,False,False
2,58,29,Black,r3r1k1/5p1p/6pB/4n3/pp1q4/1P6/P1B3KP/4RR2 b - - 0 29,Qg4+,d4g4,d4b6,Qb6,900,762,138,endgame,False,False
2,59,30,White,r3r1k1/5p1p/6pB/4n3/pp4q1/1P6/P1B3KP/4RR2 w - - 1 30,Kh1,g2h1,g2h1,Kh1,-851,-921,70,endgame,False,False
2,60,30,Black,r3r1k1/5p1p/6pB/4n3/pp4q1/1P6/P1B4P/4RR1K b - - 2 30,Nf3,e5f3,e5d7,Nd7,941,1004,0,endgame,False,False
2,61,31,White,r3r1k1/5p1p/6pB/8/pp4q1/1P3n2/P1B4P/4RR1K w - - 3 31,Rxe8+,e1e8,e1e8,Rxe8+,-1000,-1058,58,endgame,True,False
2,62,31,Black,r3R1k1/5p1p/6pB/8/pp4q1/1P3n2/P1B4P/5R1K b - - 0 31,Rxe8,a8e8,a8e8,Rxe8,1058,998,60,endgame,True,False
2,63,32,White,4r1k1/5p1p/6pB/8/pp4q1/1P3n2/P1B4P/5R1K w - - 0 32,Bd1,c2d1,f1d1,Rd1,-998,-100000,99002,endgame,False,False
2,64,32,Black,4r1k1/5p1p/6pB/8/pp4q1/1P3n2/P6P/3B1R1K b - - 1 32,Qh3,g4h3,g4h3,Qh3,100000,100000,0,endgame,False,False
2,65,33,White,4r1k1/5p1p/6pB/8/pp6/1P3n1q/P6P/3B1R1K w - - 2 33,Bxf3,d1f3,f1f3,Rxf3,-100000,-100000,0,endgame,True,False
3,1,1,White,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,e4,e2e4,e2e4,e4,33,31,2,opening,False,False
3,2,1,Black,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e5,e7e5,e7e5,e5,-31,-41,10,opening,False,False
3,3,2,White,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,Nc3,b1c3,g1f3,Nf3,37,28,9,opening,False,False
3,4,2,Black,rnbqkbnr/pppp1ppp/8/4p3/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq - 1 2,d6,d7d6,b8c6,Nc6,-28,-46,18,opening,False,False
3,5,3,White,rnbqkbnr/ppp2ppp/3p4/4p3/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 0 3,Bc4,f1c4,d2d4,d4,46,27,19,opening,False,False
3,6,3,Black,rnbqkbnr/ppp2ppp/3p4/4p3/2B1P3/2N5/PPPP1PPP/R1BQK1NR b KQkq - 1 3,Be7,f8e7,c8e6,Be6,-38,-28,0,opening,False,False
3,7,4,White,rnbqk1nr/ppp1bppp/3p4/4p3/2B1P3/2N5/PPPP1PPP/R1BQK1NR w KQkq - 2 4,d3,d2d3,g1e2,Nge2,28,23,5,opening,False,False
3,8,4,Black,rnbqk1nr/ppp1bppp/3p4/4p3/2B1P3/2NP4/PPP2PPP/R1BQK1NR b KQkq - 0 4,Nf6,g8f6,g8f6,Nf6,-21,-19,0,opening,False,False
3,9,5,White,rnbqk2r/ppp1bppp/3p1n2/4p3/2B1P3/2NP4/PPP2PPP/R1BQK1NR w KQkq - 1 5,h3,h2h3,f2f4,f4,19,4,15,opening,False,False
3,10,5,Black,rnbqk2r/ppp1bppp/3p1n2/4p3/2B1P3/2NP3P/PPP2PP1/R1BQK1NR b KQkq - 0 5,O-O,e8g8,c8e6,Be6,-6,-13,7,opening,False,False
3,11,6,White,rnbq1rk1/ppp1bppp/3p1n2/4p3/2B1P3/2NP3P/PPP2PP1/R1BQK1NR w KQ - 1 6,f4,f2f4,g1f3,Nf3,15,3,12,opening,False,False
3,12,6,Black,rnbq1rk1/ppp1bppp/3p1n2/4p3/2B1PP2/2NP3P/PPP3P1/R1BQK1NR b KQ - 0 6,exf4,e5f4,e5f4,exf4,-3,0,0,opening,True,False
3,13,7,White,rnbq1rk1/ppp1bppp/3p1n2/8/2B1Pp2/2NP3P/PPP3P1/R1BQK1NR w KQ - 0 7,Bxf4,c1f4,c1f4,Bxf4,0,1,0,opening,True,False
3,14,7,Black,rnbq1rk1/ppp1bppp/3p1n2/8/2B1PB2/2NP3P/PPP3P1/R2QK1NR b KQ - 0 7,c6,c7c6,c8e6,Be6,0,3,0,opening,False,False
3,15,8,White,rnbq1rk1/pp2bppp/2pp1n2/8/2B1PB2/2NP3P/PPP3P1/R2QK1NR w KQ - 0 8,a3,a2a3,c4b3,Bb3,-3,-27,24,opening,False,False
3,16,8,Black,rnbq1rk1/pp2bppp/2pp1n2/8/2B1PB2/P1NP3P/1PP3P1/R2QK1NR b KQ - 0 8,b5,b7b5,c8e6,Be6,18,5,13,opening,False,False
3,17,9,White,rnbq1rk1/p3bppp/2pp1n2/1p6/2B1PB2/P1NP3P/1PP3P1/R2QK1NR w KQ - 0 9,Ba2,c4a2,c4a2,Ba2,-1,-3,2,opening,False,False
3,18,9,Black,rnbq1rk1/p3bppp/2pp1n2/1p6/4PB2/P1NP3P/BPP3P1/R2QK1NR b KQ - 1 9,a5,a7a5,a7a5,a5,8,4,4,opening,False,False
3,19,10,White,rnbq1rk1/4bppp/2pp1n2/pp6/4PB2/P1NP3P/BPP3P1/R2QK1NR w KQ - 0 10,Qf3,d1f3,g1f3,Nf3,-4,-69,65,opening,False,False
3,20,10,Black,rnbq1rk1/4bppp/2pp1n2/pp6/4PB2/P1NP1Q1P/BPP3P1/R3K1NR b KQ - 1 10,Na6,b8a6,b8d7,Nbd7,68,-21,89,opening,False,False
3,21,11,White,r1bq1rk1/4bppp/n1pp1n2/pp6/4PB2/P1NP1Q1P/BPP3P1/R3K1NR w KQ - 2 11,Qg3,f3g3,g1e2,Nge2,33,-218,251,opening,False,False
3,22,11,Black,r1bq1rk1/4bppp/n1pp1n2/pp6/4PB2/P1NP2QP/BPP3P1/R3K1NR b KQ - 3 11,Nh5,f6h5,f6h5,Nh5,218,231,0,opening,False,False
3,23,12,White,r1bq1rk1/4bppp/n1pp4/pp5n/4PB2/P1NP2QP/BPP3P1/R3K1NR w KQ - 4 12,Qf3,g3f3,g3f3,Qf3,-246,-237,0,opening,False,False
3,24,12,Black,r1bq1rk1/4bppp/n1pp4/pp5n/4PB2/P1NP1Q1P/BPP3P1/R3K1NR b KQ - 5 12,Nxf4,h5f4,h5f4,Nxf4,237,266,0,middlegame,True,False
3,25,13,White,r1bq1rk1/4bppp/n1pp4/pp6/4Pn2/P1NP1Q1P/BPP3P1/R3K1NR w KQ - 0 13,Qxf4,f3f4,f3f4,Qxf4,-266,-243,0,middlegame,True,False
3,26,13,Black,r1bq1rk1/4bppp/n1pp4/pp6/4PQ2/P1NP3P/BPP3P1/R3K1NR b KQ - 0 13,Bg5,e7g5,e7h4,Bh4+,251,246,5,middlegame,False,False
3,27,14,White,r1bq1rk1/5ppp/n1pp4/pp4b1/4PQ2/P1NP3P/BPP3P1/R3K1NR w KQ - 1 14,Qf3,f4f3,f4f2,Qf2,-236,-257,21,middlegame,False,False
3,28,14,Black,r1bq1rk1/5ppp/n1pp4/pp4b1/4P3/P1NP1Q1P/BPP3P1/R3K1NR b KQ - 2 14,h6,h7h6,b5b4,b4,257,129,128,middlegame,False,False
3,29,15,White,r1bq1rk1/5pp1/n1pp3p/pp4b1/4P3/P1NP1Q1P/BPP3P1/R3K1NR w KQ - 0 15,Nge2,g1e2,g1e2,Nge2,-129,-122,0,middlegame,False,False
3,30,15,Black,r1bq1rk1/5pp1/n1pp3p/pp4b1/4P3/P1NP1Q1P/BPP1N1P1/R3K2R b KQ - 1 15,b4,b5b4,g5h4,Bh4+,122,91,31,middlegame,False,False
3,31,16,White,r1bq1rk1/5pp1/n1pp3p/p5b1/1p2P3/P1NP1Q1P/BPP1N1P1/R3K2R w KQ - 0 16,axb4,a3b4,c3d1,Nd1,-91,-117,26,middlegame,True,False
3,32,16,Black,r1bq1rk1/5pp1/n1pp3p/p5b1/1P2P3/2NP1Q1P/BPP1N1P1/R3K2R b KQ - 0 16,Nxb4,a6b4,a6b4,Nxb4,117,111,6,middlegame,True,False
3,33,17,White,r1bq1rk1/5pp1/2pp3p/p5b1/1n2P3/2NP1Q1P/BPP1N1P1/R3K2R w KQ - 0 17,Bb3,a2b3,a2b1,Bb1,-111,-136,25,middlegame,False,False
3,34,17,Black,r1bq1rk1/5pp1/2pp3p/p5b1/1n2P3/1BNP1Q1P/1PP1N1P1/R3K2R b KQ - 1 17,Be6,c8e6,c8e6,Be6,130,149,0,middlegame,False,False
3,35,18,White,r2q1rk1/5pp1/2ppb2p/p5b1/1n2P3/1BNP1Q1P/1PP1N1P1/R3K2R w KQ - 2 18,O-O,e1g1,b3a4,Ba4,-149,-218,69,middlegame,False,False
3,36,18,Black,r2q1rk1/5pp1/2ppb2p/p5b1/1n2P3/1BNP1Q1P/1PP1N1P1/R4RK1 b - - 3 18,Bxb3,e6b3,e6b3,Bxb3,218,231,0,middlegame,True,False
3,37,19,White,r2q1rk1/5pp1/2pp3p/p5b1/1n2P3/1bNP1Q1P/1PP1N1P1/R4RK1 w - - 0 19,cxb3,c2b3,c2b3,cxb3,-231,-251,20,middlegame,True,False
3,38,19,Black,r2q1rk1/5pp1/2pp3p/p5b1/1n2P3/1PNP1Q1P/1P2N1P1/R4RK1 b - - 0 19,Nc2,b4c2,b4c2,Nc2,251,201,50,middlegame,False,False
3,39,20,White,r2q1rk1/5pp1/2pp3p/p5b1/4P3/1PNP1Q1P/1Pn1N1P1/R4RK1 w - - 1 20,Rab1,a1b1,a1b1,Rab1,-223,-161,0,middlegame,False,False
3,40,20,Black,r2q1rk1/5pp1/2pp3p/p5b1/4P3/1PNP1Q1P/1Pn1N1P1/1R3RK1 b - - 2 20,Ne3,c2e3,d8b6,Qb6+,171,153,18,middlegame,False,False
3,41,21,White,r2q1rk1/5pp1/2pp3p/p5b1/4P3/1PNPnQ1P/1P2N1P1/1R3RK1 w - - 3 21,Rf2,f1f2,f1f2,Rf2,-153,-181,28,middlegame,False,False
3,42,21,Black,r2q1rk1/5pp1/2pp3p/p5b1/4P3/1PNPnQ1P/1P2NRP1/1R4K1 b - - 4 21,f5,f7f5,e3c2,Nc2,162,98,64,middlegame,False,False
3,43,22,White,r2q1rk1/6p1/2pp3p/p4pb1/4P3/1PNPnQ1P/1P2NRP1/1R4K1 w - - 0 22,Nd4,e2d4,e2f4,Nf4,-98,-221,123,middlegame,False,False
3,44,22,Black,r2q1rk1/6p1/2pp3p/p4pb1/3NP3/1PNPnQ1P/1P3RP1/1R4K1 b - - 1 22,Qb6,d8b6,d8b6,Qb6,221,214,7,middlegame,False,False
3,45,23,White,r4rk1/6p1/1qpp3p/p4pb1/3NP3/1PNPnQ1P/1P3RP1/1R4K1 w - - 2 23,Nxf5,d4f5,d4e6,Ne6,-214,-471,257,middlegame,True,False
3,46,23,Black,r4rk1/6p1/1qpp3p/p4Nb1/4P3/1PNPnQ1P/1P3RP1/1R4K1 b - - 0 23,Nxf5,e3f5,e3f5,Nxf5,471,429,42,middlegame,True,False
3,47,24,White,r4rk1/6p1/1qpp3p/p4nb1/4P3/1PNP1Q1P/1P3RP1/1R4K1 w - - 0 24,exf5,e4f5,e4f5,exf5,-421,-378,0,endgame,True,False
3,48,24,Black,r4rk1/6p1/1qpp3p/p4Pb1/8/1PNP1Q1P/1P3RP1/1R4K1 b - - 0 24,g6,g7g6,g5e3,Be3,351,95,256,endgame,False,False
3,49,25,White,r4rk1/8/1qpp2pp/p4Pb1/8/1PNP1Q1P/1P3RP1/1R4K1 w - - 0 25,Qe4,f3e4,d3d4,d4,-95,-463,368,endgame,False,False
3,50,25,Black,r4rk1/8/1qpp2pp/p4Pb1/4Q3/1PNP3P/1P3RP1/1R4K1 b - - 1 25,Rxf5,f8f5,a8e8,Rae8,389,162,227,endgame,True,False
3,51,26,White,r5k1/8/1qpp2pp/p4rb1/4Q3/1PNP3P/1P3RP1/1R4K1 w - - 0 26,Rf1,b1f1,d3d4,d4,-162,-345,183,endgame,False,False
3,52,26,Black,r5k1/8/1qpp2pp/p4rb1/4Q3/1PNP3P/1P3RP1/5RK1 b - - 1 26,Raf8,a8f8,g5e3,Be3,345,121,224,endgame,False,False
3,53,27,White,5rk1/8/1qpp2pp/p4rb1/4Q3/1PNP3P/1P3RP1/5RK1 w - - 2 27,d4,d3d4,d3d4,d4,-56,-57,1,endgame,False,False
3,54,27,Black,5rk1/8/1qpp2pp/p4rb1/3PQ3/1PN4P/1P3RP1/5RK1 b - - 0 27,Rxf2,f5f2,f5f2,Rxf2,32,83,0,endgame,True,False
3,55,28,White,5rk1/8/1qpp2pp/p5b1/3PQ3/1PN4P/1P3rP1/5RK1 w - - 0 28,Rxf2,f1f2,f1f2,Rxf2,-83,-106,23,endgame,True,False
3,56,28,Black,5rk1/8/1qpp2pp/p5b1/3PQ3/1PN4P/1P3RP1/6K1 b - - 0 28,Rxf2,f8f2,f8f2,Rxf2,102,83,19,endgame,True,False
3,57,29,White,6k1/8/1qpp2pp/p5b1/3PQ3/1PN4P/1P3rP1/6K1 w - - 0 29,Kxf2,g1f2,g1f2,Kxf2,-83,-70,0,endgame,True,False
3,58,29,Black,6k1/8/1qpp2pp/p5b1/3PQ3/1PN4P/1P3KP1/8 b - - 0 29,Kg7,g8g7,g8g7,Kg7,76,53,23,endgame,False,False
3,59,30,White,8/6k1/1qpp2pp/p5b1/3PQ3/1PN4P/1P3KP1/8 w - - 1 30,Kg1,f2g1,c3e2,Ne2,-38,-147,109,endgame,False,False
3,60,30,Black,8/6k1/1qpp2pp/p5b1/3PQ3/1PN4P/1P4P1/6K1 b - - 2 30,Qxb3,b6b3,d6d5,d5,148,11,137,endgame,True,False
3,61,31,White,8/6k1/2pp2pp/p5b1/3PQ3/1qN4P/1P4P1/6K1 w - - 0 31,Qe2,e4e2,e4c6,Qxc6,-29,-254,225,endgame,False,False
3,62,31,Black,8/6k1/2pp2pp/p5b1/3P4/1qN4P/1P2Q1P1/6K1 b - - 1 31,a4,a5a4,g5f6,Bf6,256,163,93,endgame,False,False
3,63,32,White,8/6k1/2pp2pp/6b1/p2P4/1qN4P/1P2Q1P1/6K1 w - - 0 32,Ne4,c3e4,e2e8,Qe8,-174,-345,171,endgame,False,False
3,64,32,Black,8/6k1/2pp2pp/6b1/p2PN3/1q5P/1P2Q1P1/6K1 b - - 1 32,Be7,g5e7,g5e3,Be3+,345,131,214,endgame,False,False
3,65,33,White,8/4b1k1/2pp2pp/8/p2PN3/1q5P/1P2Q1P1/6K1 w - - 2 33,Nd2,e4d2,e4c5,Nc5,-131,-111,0,endgame,False,False
3,66,33,Black,8/4b1k1/2pp2pp/8/p2P4/1q5P/1P1NQ1P1/6K1 b - - 3 33,Qf7,b3f7,b3b7,Qb7,111,61,50,endgame,False,False
3,67,34,White,8/4bqk1/2pp2pp/8/p2P4/7P/1P1NQ1P1/6K1 w - - 4 34,Qa6,e2a6,d2f3,Nf3,-61,-89,28,endgame,False,False
3,68,34,Black,8/4bqk1/Q1pp2pp/8/p2P4/7P/1P1N2P1/6K1 b - - 5 34,Bg5,e7g5,e7g5,Bg5,89,83,6,endgame,False,False
3,69,35,White,8/5qk1/Q1pp2pp/6b1/p2P4/7P/1P1N2P1/6K1 w - - 6 35,Nf3,d2f3,d2f3,Nf3,-83,-86,3,endgame,False,False
3,70,35,Black,8/5qk1/Q1pp2pp/6b1/p2P4/5N1P/1P4P1/6K1 b - - 7 35,Be3+,g5e3,g5e3,Be3+,86,37,49,endgame,False,False
3,71,36,White,8/5qk1/Q1pp2pp/8/p2P4/4bN1P/1P4P1/6K1 w - - 8 36,Kh1,g1h1,g1f1,Kf1,-31,-117,86,endgame,False,False
3,72,36,Black,8/5qk1/Q1pp2pp/8/p2P4/4bN1P/1P4P1/7K b - - 9 36,Qd5,f7d5,f7b3,Qb3,98,14,84,endgame,False,False
3,73,37,White,8/6k1/Q1pp2pp/3q4/p2P4/4bN1P/1P4P1/7K w - - 10 37,Qxa4,a6a4,a6b7,Qb7+,-19,-15,0,endgame,True,False
3,74,37,Black,8/6k1/2pp2pp/3q4/Q2P4/4bN1P/1P4P1/7K b - - 0 37,g5,g6g5,d5f5,Qf5,15,4,11,endgame,False,False
3,75,38,White,8/6k1/2pp3p/3q2p1/Q2P4/4bN1P/1P4P1/7K w - - 0 38,Qa7+,a4a7,a4a7,Qa7+,-5,-11,6,endgame,False,False
3,76,38,Black,8/Q5k1/2pp3p/3q2p1/3P4/4bN1P/1P4P1/7K b - - 1 38,Kg6,g7g6,d5f7,Qf7,3,-10,13,endgame,False,False
3,77,39,White,8/Q7/2pp2kp/3q2p1/3P4/4bN1P/1P4P1/7K w - - 2 39,Qa3,a7a3,a7e7,Qe7,9,0,9,endgame,False,False
3,78,39,Black,8/8/2pp2kp/3q2p1/3P4/Q3bN1P/1P4P1/7K b - - 3 39,Bxd4,e3d4,e3f4,Bf4,0,-415,415,endgame,True,False
3,79,40,White,8/8/2pp2kp/3q2p1/3b4/Q4N1P/1P4P1/7K w - - 0 40,Qd3+,a3d3,a3d3,Qd3+,415,415,0,endgame,False,False
3,80,40,Black,8/8/2pp2kp/3q2p1/3b4/3Q1N1P/1P4P1/7K b - - 1 40,Kh5,g6h5,g6f7,Kf7,-415,-100000,99585,endgame,False,False
3,81,41,White,8/8/2pp3p/3q2pk/3b4/3Q1N1P/1P4P1/7K w - - 2 41,Qxd4,d3d4,g2g4,g4#,100000,509,99491,endgame,True,False
3,82,41,Black,8/8/2pp3p/3q2pk/3Q4/5N1P/1P4P1/7K b - - 0 41,Qxd4,d5d4,d5d4,Qxd4,-561,-497,0,endgame,True,False
3,83,42,White,8/8/2pp3p/6pk/3q4/5N1P/1P4P1/7K w - - 0 42,Nxd4,f3d4,f3d4,Nxd4,497,441,56,endgame,True,False
3,84,42,Black,8/8/2pp3p/6pk/3N4/7P/1P4P1/7K b - - 0 42,c5,c6c5,c6c5,c5,-462,-452,0,endgame,False,False
3,85,43,White,8/8/3p3p/2p3pk/3N4/7P/1P4P1/7K w - - 0 43,Nf3,d4f3,d4b5,Nb5,441,392,49,endgame,False,False
3,86,43,Black,8/8/3p3p/2p3pk/8/5N1P/1P4P1/7K b - - 1 43,d5,d6d5,g5g4,g4,-392,-480,88,endgame,False,False
3,87,44,White,8/8/7p/2pp2pk/8/5N1P/1P4P1/7K w - - 0 44,Kg1,h1g1,g2g4,g4+,433,302,131,endgame,False,False
3,88,44,Black,8/8/7p/2pp2pk/8/5N1P/1P4P1/6K1 b - - 1 44,d4,d5d4,g5g4,g4,-305,-502,197,endgame,False,False
3,89,45,White,8/8/7p/2p3pk/3p4/5N1P/1P4P1/6K1 w - - 0 45,Kf2,g1f2,g2g4,g4+,513,374,139,endgame,False,False
3,90,45,Black,8/8/7p/2p3pk/3p4/5N1P/1P3KP1/8 b - - 1 45,g4,g5g4,g5g4,g4,-386,-401,15,endgame,False,False
3,91,46,White,8/8/7p/2p4k/3p2p1/5N1P/1P3KP1/8 w - - 0 46,hxg4+,h3g4,f3d2,Nd2,376,367,9,endgame,True,False
3,92,46,Black,8/8/7p/2p4k/3p2P1/5N2/1P3KP1/8 b - - 0 46,Kxg4,h5g4,h5g4,Kxg4,-367,-373,6,endgame,True,False
3,93,47,White,8/8/7p/2p5/3p2k1/5N2/1P3KP1/8 w - - 0 47,Ke2,f2e2,f3d2,Nd2,374,313,61,endgame,False,False
3,94,47,Black,8/8/7p/2p5/3p2k1/5N2/1P2K1P1/8 b - - 1 47,Kf4,g4f4,g4g3,Kg3,-313,-357,44,endgame,False,False
3,95,48,White,8/8/7p/2p5/3p1k2/5N2/1P2K1P1/8 w - - 2 48,Kd3,e2d3,f3d2,Nd2,371,329,42,endgame,False,False
3,96,48,Black,8/8/7p/2p5/3p1k2/3K1N2/1P4P1/8 b - - 3 48,Kg3,f4g3,h6h5,h5,-329,-370,41,endgame,False,False
3,97,49,White,8/8/7p/2p5/3p4/3K1Nk1/1P4P1/8 w - - 4 49,Ne1,f3e1,f3d4,Nxd4,370,92,278,endgame,False,False
3,98,49,Black,8/8/7p/2p5/3p4/3K2k1/1P4P1/4N3 b - - 5 49,Kf2,g3f2,g3f2,Kf2,-89,-88,0,endgame,False,False
3,99,50,White,8/8/7p/2p5/3p4/3K4/1P3kP1/4N3 w - - 6 50,Kd2,d3d2,e1f3,Nf3,88,16,72,endgame,False,False
3,100,50,Black,8/8/7p/2p5/3p4/8/1P1K1kP1/4N3 b - - 7 50,h5,h6h5,c5c4,c4,-53,-65,12,endgame,False,False
3,101,51,White,8/8/8/2p4p/3p4/8/1P1K1kP1/4N3 w - - 0 51,Nd3+,e1d3,g2g4,g4,72,70,2,endgame,False,False
3,102,51,Black,8/8/8/2p4p/3p4/3N4/1P1K1kP1/8 b - - 1 51,Kxg2,f2g2,f2g2,Kxg2,-86,-46,0,endgame,True,False
3,103,52,White,8/8/8/2p4p/3p4/3N4/1P1K2k1/8 w - - 0 52,Nxc5,d3c5,d3f4,Nf4+,44,-1,45,endgame,True,False
3,104,52,Black,8/8/8/2N4p/3p4/8/1P1K2k1/8 b - - 0 52,h4,h5h4,h5h4,h4,1,0,1,endgame,False,False
3,105,53,White,8/8/8/2N5/3p3p/8/1P1K2k1/8 w - - 0 53,Ke2,d2e2,c5e6,Ne6,0,-314,314,endgame,False,False
3,106,53,Black,8/8/8/2N5/3p3p/8/1P2K1k1/8 b - - 1 53,h3,h4h3,h4h3,h3,314,492,0,endgame,False,False
3,107,54,White,8/8/8/2N5/3p4/7p/1P2K1k1/8 w - - 0 54,Nd3,c5d3,c5d3,Nd3,-482,-474,0,endgame,False,False
3,108,54,Black,8/8/8/8/3p4/3N3p/1P2K1k1/8 b - - 1 54,h2,h3h2,h3h2,h2,501,501,0,endgame,False,False
3,109,55,White,8/8/8/8/3p4/3N4/1P2K1kp/8 w - - 0 55,Nf2,d3f2,d3f2,Nf2,-504,-497,0,endgame,False,False
3,110,55,Black,8/8/8/8/3p4/8/1P2KNkp/8 b - - 1 55,h1=Q,h2h1q,d4d3,d3+,483,-502,985,endgame,False,False
3,111,56,White,8/8/8/8/3p4/8/1P2KNk1/7q w - - 0 56,Nxh1,f2h1,f2h1,Nxh1,512,509,3,endgame,True,False
3,112,56,Black,8/8/8/8/3p4/8/1P2K1k1/7N b - - 0 56,Kxh1,g2h1,g2h2,Kh2,-486,-530,44,endgame,True,False
3,113,57,White,8/8/8/8/3p4/8/1P2K3/7k w - - 0 57,Kd3,e2d3,b2b4,b4,526,525,1,endgame,False,False
3,114,57,Black,8/8/8/8/3p4/3K4/1P6/7k b - - 1 57,Kg2,h1g2,h1g2,Kg2,-531,-537,6,endgame,False,False
3,115,58,White,8/8/8/8/3p4/3K4/1P4k1/8 w - - 2 58,Kxd4,d3d4,b2b4,b4,549,541,8,endgame,True,False
3,116,58,Black,8/8/8/8/3K4/8/1P4k1/8 b - - 0 58,Kf3,g2f3,g2g3,Kg3,-541,-533,0,endgame,False,False
3,117,59,White,8/8/8/8/3K4/5k2/1P6/8 w - - 1 59,b4,b2b4,b2b4,b4,532,525,7,endgame,False,False
3,118,59,Black,8/8/8/8/1P1K4/5k2/8/8 b - - 0 59,Kf4,f3f4,f3f4,Kf4,-525,-519,0,endgame,False,False
3,119,60,White,8/8/8/8/1P1K1k2/8/8/8 w - - 1 60,b5,b4b5,b4b5,b5,519,538,0,endgame,False,False
3,120,60,Black,8/8/8/1P6/3K1k2/8/8/8 b - - 0 60,Kf5,f4f5,f4g5,Kg5,-541,-549,8,endgame,False,False
3,121,61,White,8/8/8/1P3k2/3K4/8/8/8 w - - 1 61,b6,b5b6,d4d5,Kd5,556,560,0,endgame,False,False
3,122,61,Black,8/8/1P6/5k2/3K4/8/8/8 b - - 0 61,Ke6,f5e6,f5e6,Ke6,-555,-578,23,endgame,False,False
3,123,62,White,8/8/1P2k3/8/3K4/8/8/8 w - - 1 62,b7,b6b7,b6b7,b7,578,576,2,endgame,False,False
3,124,62,Black,8/1P6/4k3/8/3K4/8/8/8 b - - 0 62,Kd7,e6d7,e6f6,Kf6,-587,-591,4,endgame,False,False
3,125,63,White,8/1P1k4/8/8/3K4/8/8/8 w - - 1 63,b8=Q,b7b8q,b7b8q,b8=Q,567,567,0,endgame,False,False
4,1,1,White,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,e4,e2e4,e2e4,e4,35,35,0,opening,False,False
